facilityID,siteID,name,county,huc8,type,aquifer,latitude,longitude,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.9,None,True,,,,ISU 4500-H,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,476,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,19.9,deg C,True,,,,ISU 2550,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,1,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,210,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,6,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,2.4,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.016,mg/l,False,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.13,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-06-16T16:00:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.61,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Total Phosphorus (as P),Total,,0.015,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.001,mg/l,False,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,1.42,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,2,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,5,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2004-07-20T13:00:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,3,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Total Phosphorus (as P),Total,,0.018,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.19,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.81,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,1.31,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,1.8,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,196,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,1.12,mg/l,False,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.016,mg/l,False,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,1,MPN/100ml,False,1,,,9223-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-05-25T11:30:00-05:00,AMBLAKE-ISU,TOT-COL,Total Coliform,Total,,18,MPN/100ml,True,1,,,9223-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,29.3,deg C,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,135,Deg,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,3,None,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,1.2,knots,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,1,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,6.35,m,True,,,,ISU SECCHI,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.8,None,True,,,,ISU 4500-H,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.6,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-06-21T13:30:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,107,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,41.6,m,True,,,,Unknown,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,386,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Total Phosphorus (as P),Total,,0.018,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.057,mg/l,True,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.91,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,1.84,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,3.9,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,3,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,8,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,5,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,8.57,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,202,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.001,mg/l,False,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,2,MPN/100ml,True,1,,,9223-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2005-07-26T09:05:00-05:00,AMBLAKE-ISU,TOT-COL,Total Coliform,Total,,250,MPN/100ml,True,1,,,9223-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.6,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,92,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,13.6,deg C,True,,,,ISU 2550,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,38.3,m,True,,,,Unknown,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,578,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Total Phosphorus (as P),Total,,0.021,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.8,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,2,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,1,mg/l,False,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,4,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,4,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,6.61,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,205,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.016,mg/l,False,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-05-24T08:23:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.001,mg/l,False,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,22.5,deg C,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,315,Deg,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,2,None,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,5,knots,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,1,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,4,m,True,,,,ISU SECCHI,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.9,None,True,,,,ISU 4500-H,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.8,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,107,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,19.8,deg C,True,,,,ISU 2550,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,38.2,m,True,,,,Unknown,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,477,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Total Phosphorus (as P),Total,,0.02,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.045,mg/l,True,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.7,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,2.7,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,1,mg/l,False,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,5,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,4,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,5.83,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-06-21T08:52:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,20,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,22.9,deg C,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,180,Deg,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,1,None,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,3.6,knots,True,,,,Unknown,,Actual,AIR,Air,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,4.7,m,True,,,,ISU SECCHI,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,7.5,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,88,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.2,None,True,,,,ISU 4500-H,,Actual,SW,Water,,
6,22300009,West Okoboji Lake,Dickinson,10230003,Lake,,43.374803,-95.148909,2006-07-26T08:24:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,23.1,deg C,True,,,,ISU 2550,,Actual,SW,Water,,
